Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
KY283852,dengue virus type I,Orthoflavivirus denguei,V,115962,1485,partial,Argentina: Tucuman,Argentina,Homo sapiens,,"Fabbri,C.M.",2016,2017-06-13,ssRNA(+)
PQ844959,dengue virus type 1,Orthoflavivirus denguei,1,FG6050,10176,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T.H., Le,T.P., Huynh,H.L.A., Le,H.M., Nguyen,D.T., Simmons,C.P., Wills,B.A., Yacoub,S.",2008,2025-01-12,ssRNA(+)
PP124001,dengue virus type 1,Orthoflavivirus denguei,1,15380/D1/Selangor/2019,1485,partial,Malaysia,Malaysia,Homo sapiens,blood,"Chem,Y.K., Yenamandra,S.P., Chong,C.K., Mudin,R.N., Wan,M.K., Tajudin,N., Abu Bakar,R.S., Yamin,M.A., Yahya,R., Chang,C.C., Koo,C., Ng,L.C., Hapuarachchi,H.C.",2019,2024-05-13,ssRNA(+)
MG523213,dengue virus type I,Orthoflavivirus denguei,1,17083605,2322,partial,China: Xi Shuang Ban Na,China,Homo sapiens,blood,"Lin,Y., Wen,S.J., Ma,D.H., Sun,Q.M.",2017-08,2019-12-31,ssRNA(+)
KR136303,dengue virus type I,Orthoflavivirus denguei,TW-DENV-1,TW-KMUH-025-2014,1485,partial,Taiwan,Taiwan,Homo sapiens,,"Wang,S.F., Chang,K., Lu,R.W., Wang,W.H., Chen,Y.H., Chen,M., Wu,D.C., Chen,Y.M., Wang,S.-F., Lu,R.-W., Chen,Y.-M.A.",2014,2016-01-12,ssRNA(+)
MH450312,dengue virus type I,Orthoflavivirus denguei,V,DENV1-VE-IDAMS-910132_2015-10-19,10752,complete,Venezuela: Carabobo,Venezuela,Homo sapiens,,"Lizarazo,E.F., Couto,N., Tami,A., Vincenti-Gonzalez,M.F., Raangs,E.G., Velasco,Z.I., Bethencourt,S., Jaenisch,T., Friedrich,A.W., Rossen,J.W.A.",2015-10-19,2018-07-15,ssRNA(+)
LC428057,dengue virus type I,Orthoflavivirus denguei,1,11-HD-006,10179,partial,Viet Nam,Viet Nam,Homo sapiens,,"Takemura,T., Hasebe,F.",2017,2019-10-11,ssRNA(+)
MH680157,Dengue virus 1,Orthoflavivirus denguei,I,SG(EHI)D1/15699Y14,1473,partial,Singapore,Singapore,Homo sapiens,,"Koo,C., Tien,W.P., Xu,H., Ong,J., Rajarethinam,J., Lai,Y.L., Ng,L.-C., Hapuarachchi,H.C.",2013-10,2018-08-17,ssRNA(+)
MH349397,dengue virus type I,Orthoflavivirus denguei,V,M51,216,partial,Uruguay,Uruguay,Homo sapiens,,"Fajardo,A.",2016-04-02,2019-02-24,ssRNA(+)
OR029870,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_D19468,10668,partial,China,China,Homo sapiens,blood,"Sun,J.",2019-08-06,2023-05-28,ssRNA(+)
KM403596,Dengue virus 1,Orthoflavivirus denguei,III,SGEHI(D1)23469Y13,10714,complete,Singapore,Singapore,Homo sapiens,blood,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C.",2013,2016-03-09,ssRNA(+)
GU131755,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V3982/2008,10476,complete,Viet Nam: South,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Koehrsen,M., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Simmons,C.P., Wills,B., Nguyen,M.D., Tran,V.N., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Nusbaum,C., Birren,B.",2008,2009-11-11,ssRNA(+)
AY376737,dengue virus type I,Orthoflavivirus denguei,,GD14/97,10014,partial,,,,,"Tian,X., Liu,J., Fang,M.",,2005-10-29,ssRNA(+)
JQ655090,dengue virus type I,Orthoflavivirus denguei,IV,NC10/030510-841,1485,partial,New Caledonia,New Caledonia,Homo sapiens,,"Aubry,M.T.",2010-05-03,2013-03-08,ssRNA(+)
PP563841,dengue virus type 1,Orthoflavivirus denguei,1,23GZ20460_D1_YN,10691,partial,China: Yunnan,China,Homo sapiens,blood,"Su,W., Lu,W., Liu,P.",2023-09-25,2024-04-04,ssRNA(+)
KM216683,Dengue virus 1,Orthoflavivirus denguei,I,D1/040/2010,1379,partial,,,Homo sapiens,,"Ernst,T., McCarthy,S., Chidlow,G., Luang-Suarkia,D., Holmes,E.C., Smith,D.W., Imrie,A., Smith,D.",2010-06-09,2015-03-25,ssRNA(+)
OR518239,dengue virus type 1,Orthoflavivirus denguei,1,DENV-1/Brazil/TO-UFT-152931,10567,partial,Brazil: Tocantins state(Porto Nacional),Brazil,Homo sapiens,blood,"Souza,U.J.B., Macedo,Y.S.M., Santos,R.N., Cardoso,F.D.P., Galvao,J.D., Gabev,E.E., Franco,A.C., Roehe,P.M., Spilki,F.R., Campos,F.S.",2021-11-30,2023-10-26,ssRNA(+)
MH611597,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/15261Y13,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2013-04,2018-09-25,ssRNA(+)
OR235393,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S19b75_2021,10528,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2021-12,2024-03-21,ssRNA(+)
ON046270,dengue virus type 1,Orthoflavivirus denguei,1,01224/04,10507,partial,Thailand,Thailand,Homo sapiens,,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",2004-10-16,2022-03-28,ssRNA(+)
FJ024425,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V1565/2007,10690,complete,Viet Nam: South,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Le,P.T., Duong,K.H., Nguyen,T.T.H., Hoang,L.T., Simmons,C.P., Lander,E., Galagan,J., Nusbaum,C., Birren,B.",2007,2008-09-01,ssRNA(+)
PQ844970,dengue virus type 1,Orthoflavivirus denguei,1,FG6032,10176,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T.H., Le,T.P., Huynh,H.L.A., Le,H.M., Nguyen,D.T., Simmons,C.P., Wills,B.A., Yacoub,S.",2008,2025-01-12,ssRNA(+)
KT825042,dengue virus type I,Orthoflavivirus denguei,V,Thailand 2015a,1485,partial,Thailand,Thailand,Homo sapiens,,"Pyke,A.T., Moore,P.R.",2015,2017-11-02,ssRNA(+)
JQ655030,dengue virus type I,Orthoflavivirus denguei,IV,PF08/280508-97,1485,partial,French Polynesia: Tahiti,French Polynesia,Homo sapiens,blood,"Aubry,M.T.",2008-05-28,2013-03-08,ssRNA(+)
PV205366,dengue virus type 1,Orthoflavivirus denguei,1,UWARN_PINB03_20220217_D1V,10267,partial,"Brazil: Teresina, PI",Brazil,Homo sapiens,blood,"Fonseca,V., Giovanetti,M., Guimaraes,N., Moreno,K., Tome,M., LACENs,M., Climade,c., Alcantara,L.",2022-02-17,2026-03-30,ssRNA(+)
EU181194,dengue virus type I,Orthoflavivirus denguei,1,07/1/del2006,407,partial,India,India,Homo sapiens,blood,"Kukreti,H., Chaudhary,A., Mittal,V., Bhardwaj,M., Jain,A., Lal,S., Rai,A.",,2007-10-20,ssRNA(+)
HQ332182,dengue virus type I,Orthoflavivirus denguei,,VE_61006_2006,10735,complete,Venezuela,Venezuela,Homo sapiens,blood,"Rodriguez-Roche,R., Villegas,E., Cook,S., Poh Kim,P.A., Hinojosa,Y., Rosario,D., Villalobos,I., Bendezu,H., Hibberd,M.L., Guzman,M.G., Poh Kim,P.A.W., Alvarez,M., Simmons,C.P.",2006,2012-03-19,ssRNA(+)
PX480266,dengue virus type 1,Orthoflavivirus denguei,1,D18-2811,10735,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2018-10-20,2025-12-31,ssRNA(+)
MK603959,dengue virus type I,Orthoflavivirus denguei,Asian,CBE67,1485,partial,India,India,Homo sapiens,blood,"Rajesh,N.T., Alagarasu,K., Patil,J.A., Bharathi,E., More,A., Kakade,M.B., Veronika,M., Jothilakshmi,K., Shah,P.S., More,A.M.",2017,2019-12-16,ssRNA(+)
PP968391,dengue virus type 1,Orthoflavivirus denguei,1,GKP 25/2023,413,partial,India: GORAKHPUR,India,Homo sapiens,blood,"Deval,H., Kalichamy,A., Kumar,N., Iqbal,A., Anand,A., Dwivedi,P., Singh,A., Aggarwal,A., Kahkashan,E.",2023-09-06,2024-07-06,ssRNA(+)
PP269641,dengue virus type 1,Orthoflavivirus denguei,1,DENV1/Viet_Nam/2013-08-19/Yale-DN01825,10611,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Breban,M.I., Hill,V., Tran,V.T., Duong,K.T.H., Dong,T.H., Tran,N.V., Anders,K., Nguyen,C.V.V., Whitehorn,J., Luong,T.H., Nguyen,T., Tran,C.N.B., Cao,T., Simmons,C., Vogels,C.B.F., Carrington,L., Wills,B., Yacoub,S., Grubaugh,N.D.",2013-08-19,2024-02-10,ssRNA(+)
MH680032,Dengue virus 1,Orthoflavivirus denguei,I,SG(EHI)D1/38732Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Koo,C., Tien,W.P., Xu,H., Ong,J., Rajarethinam,J., Lai,Y.L., Ng,L.-C., Hapuarachchi,H.C.",2013-06,2018-08-17,ssRNA(+)
JQ915078,dengue virus type I,Orthoflavivirus denguei,IV,NC04/030704-1994,10197,partial,New Caledonia,New Caledonia,Homo sapiens,blood,"Aubry,M.T.",2004-07-03,2013-05-01,ssRNA(+)
KY818067,Dengue virus 1,Orthoflavivirus denguei,5,DV1/COLOMBIA/511/2013,1983,partial,Colombia,Colombia,Homo sapiens,blood,"Rabaa,M.A., Chambaz,Y.G., Duong,K.T.H., Vu,T.T., Wills,B., Bonaparte,M., Vliet,D.V.D., Langevin,E., Cortes,M., Zambrano,B., Dunod,C., Tram,A.W., Jackson,N., Simmons,C.P.",2013,2017-08-14,ssRNA(+)
FJ410173,dengue virus type I,Orthoflavivirus denguei,,DENV-1/US/BID-V2093/1998,10690,complete,USA: Puerto Rico,USA,Homo sapiens,,"Henn,M.R., McElroy,K.L., Santiago,G., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Verduin,M., Munoz-Jordan,J., Lander,E., Galagan,J., Nusbaum,C., Birren,B.",1998,2008-11-01,ssRNA(+)
MT804457,dengue virus type I,Orthoflavivirus denguei,1,13XN27614,1479,partial,China: (Guangzhou),China,Homo sapiens,blood,"Jiang,L., Su,W., Cao,Y.",2013-08-08,2020-08-01,ssRNA(+)
PQ146623,dengue virus type 1,Orthoflavivirus denguei,1,LMP-166,1983,partial,Indonesia: Lampung,Indonesia,Homo sapiens,blood,"Yohan,B., Nurminha,N., Hidayat,H., Santoso,M., Hayati,R., Rana,B., Sasmono,R.T.",2019-02,2025-09-01,ssRNA(+)
JQ403517,dengue virus type I,Orthoflavivirus denguei,,D1/Taiwan/811KH0807a,1485,partial,Taiwan,Taiwan,Homo sapiens,blood,"Huang,J.H., Su,C.L., Yang,C.F., Liao,T.L., Hsu,T.C., Chang,S.F., Lin,C.C., Shu,P.Y., Shu,P.-Y., Huang,J.-H., Su,C.-L., Yang,C.-F., Liao,T.-L., Hsu,T.-C., Chang,S.-F., Lin,C.-C.",2008,2012-08-06,ssRNA(+)
KY581730,dengue virus type I,Orthoflavivirus denguei,1,1/D1/Del/2013/Env,1485,partial,India,India,Homo sapiens,blood,"Sharma,P., Mittal,V., Chhabra,M., Singh,P.",2013,2018-03-06,ssRNA(+)
MN894211,dengue virus type I,Orthoflavivirus denguei,1,JX153/2019,1485,partial,China: Nanchang,China,Homo sapiens,blood,"Li,J., Shi,Y., Xu,G., Xiao,D., Ran,X.",2019-09-07,2020-02-25,ssRNA(+)
MW830396,dengue virus type I,Orthoflavivirus denguei,1,DENV4,410,partial,India,India,Aedes aegypti,,"Sankoju,p., Uday,R., Addlagatta,A.",2018-09-22,2021-04-04,ssRNA(+)
OR259173,dengue virus type 1,Orthoflavivirus denguei,1,Ad161,10609,partial,Nigeria: Oyo,Nigeria,Homo sapiens,blood,"Onoja,B.A., Oguzie,J.U., George,U.E., Asoh,K.E., Ajayi,P., Omofaye,T.F., Igeleke,I.O., Eromon,P., Harouna,S., Parker,E., Adeniji,A.J., Happi,C.T.",2021-06,2023-11-28,ssRNA(+)
PZ234918,dengue virus type 1,Orthoflavivirus denguei,1,SZBA_DV20250128,10621,partial,China: Guangdong,China,Homo sapiens,blood,"Li,M.",2025-07-27,2026-06-30,ssRNA(+)
JQ065942,dengue virus type I,Orthoflavivirus denguei,1,F12/2010,1485,partial,Mexico,Mexico,Homo sapiens,,"Rivas-Estilla,A.M., Bennett,S.N., Garcia-Luna,S.M., Leduc-Galindo,D., Arellanos-Soto,D., Ramos-Jimenez,J., Fernandez-Salas,I., Rincon-Herrera,U.M., Mendoza-Tavera,N., Villarreal-Perez,J.",2010-10-21,2012-03-20,ssRNA(+)
MN921316,dengue virus type I,Orthoflavivirus denguei,1,19XN20255*,1618,partial,China,China,Homo sapiens,,"Su,W., Jiang,L., Cao,Y.",2019-08-10,2020-01-15,ssRNA(+)
ON038583,dengue virus type 1,Orthoflavivirus denguei,1,00479/12,1485,partial,Thailand,Thailand,Homo sapiens,,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",2012-09-01,2022-03-27,ssRNA(+)
EU482713,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V787/2007,10690,complete,Viet Nam: south,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Crawford,M., Engels,R., Freedman,E., Howarth,C., Jen,D., Larson,L., Ledlie,T., Lewis,B., Montgomery,P., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Le,P.T., Duong,K.H., Nguyen,T.T.H., Hoang,L.T., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",2007,2008-03-04,ssRNA(+)
OP984871,dengue virus type 1,Orthoflavivirus denguei,1,2022GZ08325_D1_MMR,10680,partial,Myanmar,Myanmar,Homo sapiens,blood,"Su,W., Cao,Y., Lu,W.",2022-08-12,2022-12-17,ssRNA(+)
MH611816,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/40197YHI,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2013-10,2018-09-25,ssRNA(+)
OM920332,dengue virus type 1,Orthoflavivirus denguei,1,D1/TAN/118/DAR/2019,1485,partial,Tanzania,Tanzania,Homo sapiens,blood,"Kelly,M.E., Msafiri,F., Affara,M., Gehre,F., Moremi,N., Mghamba,J., Misinzo,G., Gatei,W., Whistler,T., Joachim,A., Lema,N., Santiago,G.A.",2019-05-04,2023-04-19,ssRNA(+)
KY971693,dengue virus type I,Orthoflavivirus denguei,1,0901038,1485,partial,Viet Nam,Viet Nam,Homo sapiens,,"Nguyen,L.N., Nguyen,T.T.T., Le,M.T.Q., Futoshi,H.",2009,2018-02-17,ssRNA(+)
OR064120,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S13b09_2010,10530,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2010-07,2025-08-01,ssRNA(+)
OR167379,dengue virus type 1,Orthoflavivirus denguei,1,230550000057,9597,partial,"Brazil: Para, Paragominas",Brazil,Homo sapiens,blood,"Ribeiro,G., Parise,D., Paiva,A., Franz,H., Junior,W., Arcanjo,A.R.",2023-02-26,2023-06-27,ssRNA(+)
MN912159,dengue virus type I,Orthoflavivirus denguei,1,462-44DX3-180-P10-C1,10176,partial,Viet Nam,Viet Nam,Culicidae,,"Duong,K.T., Tran,V.T., Edenborough,K., Huynh Le,D.T., Huynh Le,H.A., Carrington,L., Simmons,C.P.",2017-07-18,2020-01-15,ssRNA(+)
PP563924,dengue virus type 1,Orthoflavivirus denguei,1,23GZ20978_D1_A,10550,partial,China: Guangzhou,China,Homo sapiens,blood,"Su,W., Lu,W., Liu,P.",2023-10-22,2024-04-04,ssRNA(+)
PB147413,dengue virus type 1,Orthoflavivirus denguei,,,10733,partial,,,,,"Gabitzsch,E., Latchman,Y., Jones,F.R., Balint,J., Rice,A.",,2024-07-26,ssRNA(+)
JX669464,dengue virus type I,Orthoflavivirus denguei,,13671/BR-PE/10,10736,complete,Brazil,Brazil,Homo sapiens,,"Silva,A.M., Cordeiro,M.M.T., Correia,J., Marques,E.T.A. Jr., Gil,L.H.V.",2010,2013-10-11,ssRNA(+)
DQ523249,dengue virus type I,Orthoflavivirus denguei,,patient 107,462,partial,Indonesia,Indonesia,,blood,"Koraka,P., Williams,M.M., Djamiatun,K., van Batenburg,F.H.D., Setiati,T.E., Stittelaar,K.J., Osterhaus,A.D.M.E., Martina,B.E.E.",,2006-06-05,ssRNA(+)
MW265690,dengue virus type I,Orthoflavivirus denguei,1,NC-2012-03-27/086286,10180,partial,New Caledonia,New Caledonia,Homo sapiens,,"O'Connor,O., Ou,T.P., Aubry,F., Dabo,S., Russet,S., Girault,D., In,S., Minier,M., Hoem,T., Boyer,S., Dussart,P., Pocquet,N., Burtet-Sarramegna,V., Lambrechts,L., Duong,V., Dupont-Rouzeyrol,M., Aubrey,F., Lequime,S., Lambrenchts,L.",2012-03-27,2021-06-30,ssRNA(+)
MH680070,Dengue virus 1,Orthoflavivirus denguei,I,SG(EHI)D1/31376Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Koo,C., Tien,W.P., Xu,H., Ong,J., Rajarethinam,J., Lai,Y.L., Ng,L.-C., Hapuarachchi,H.C.",2013-07,2018-08-17,ssRNA(+)
MH612187,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/09136Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2014-03,2018-09-25,ssRNA(+)
MK858137,dengue virus type I,Orthoflavivirus denguei,1,FT_DNS1_323_S15_R3,10737,partial,India,India,Homo sapiens,blood,"Pattabiraman,C., Jagtap,S., Sankaradoss,A., Kumar,A., Nisheetha,A., Pandit,A., Marimuthu,S., Krishna,S., Roy,R., Dias,M.",2016-10-07,2020-06-12,ssRNA(+)
AY842326,dengue virus type I,Orthoflavivirus denguei,,P7,94,partial,Thailand,Thailand,,,"Chutinimitkul,S., Payungporn,S., Theamboonlers,A., Poovorawan,Y.",,2005-01-31,ssRNA(+)
MH612110,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/17670Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2014-04,2018-09-25,ssRNA(+)
OR235547,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S17b05_2022,10569,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2022-07,2024-03-21,ssRNA(+)
EU482529,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V985/2006,10690,complete,Viet Nam: south,Viet Nam,Homo sapiens,,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Crawford,M., Engels,R., Freedman,E., Howarth,C., Jen,D., Larson,L., Ledlie,T., Lewis,B., Montgomery,P., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",2006,2008-03-04,ssRNA(+)
EU482521,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V977/2006,10688,complete,Viet Nam: south,Viet Nam,Homo sapiens,,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Crawford,M., Engels,R., Freedman,E., Howarth,C., Jen,D., Larson,L., Ledlie,T., Lewis,B., Montgomery,P., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",2006,2008-03-04,ssRNA(+)
ON632072,dengue virus type 1,Orthoflavivirus denguei,1,49286,10493,partial,"Brazil: Sao Paulo, Itajobi",Brazil,Homo sapiens,blood,"Sacchi,C.T., Campos,K.R., Santos,M.B., Reis,A.D., Amarante,A.F.",2022-04-12,2022-08-23,ssRNA(+)
MG738058,dengue virus type I,Orthoflavivirus denguei,I,D1/China/GDzj/D17001/2017(Indonesia),1485,partial,China,China,Homo sapiens,blood,"De,W., Huan,Z., Xin,Z., Qiqi,T., Huiqiong,Z.",2017,2019-12-31,ssRNA(+)
GU131824,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V4076/2008,10475,complete,Viet Nam: South,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Koehrsen,M., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Simmons,C.P., Wills,B., Nguyen,M.D., Tran,V.N., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Nusbaum,C., Birren,B.",2008,2009-11-11,ssRNA(+)
KY818279,Dengue virus 1,Orthoflavivirus denguei,5,DV1/MEXICO/536/2012,1983,partial,Mexico,Mexico,Homo sapiens,blood,"Rabaa,M.A., Chambaz,Y.G., Duong,K.T.H., Vu,T.T., Wills,B., Bonaparte,M., Vliet,D.V.D., Langevin,E., Cortes,M., Zambrano,B., Dunod,C., Tram,A.W., Jackson,N., Simmons,C.P.",2012,2017-08-14,ssRNA(+)
PQ844966,dengue virus type 1,Orthoflavivirus denguei,1,FG6076,10176,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T.H., Le,T.P., Huynh,H.L.A., Le,H.M., Nguyen,D.T., Simmons,C.P., Wills,B.A., Yacoub,S.",2008,2025-01-12,ssRNA(+)
MW549052,dengue virus type I,Orthoflavivirus denguei,1,DENV120,1566,partial,China: Hainan HK,China,Homo sapiens,blood,"Liu,L.",2019-09-10,2021-02-08,ssRNA(+)
KR527487,dengue virus type I,Orthoflavivirus denguei,Asian,NIV_06770_Kerala_2013,1485,partial,India,India,Homo sapiens,blood,"Patil,J.A., Dayaraj,C., Anukumar,B.K.",2013,2016-05-31,ssRNA(+)
PQ146625,dengue virus type 1,Orthoflavivirus denguei,1,LMP-323,1983,partial,Indonesia: Lampung,Indonesia,Homo sapiens,blood,"Yohan,B., Nurminha,N., Hidayat,H., Santoso,M., Hayati,R., Rana,B., Sasmono,R.T.",2019-03,2025-09-01,ssRNA(+)
DQ264988,dengue virus type I,Orthoflavivirus denguei,,D1.Myanmar.Mos194.01/01,1485,partial,,,,,"Aaskov,J., Buzacott,K., Thu,H.M., Lowry,K., Holmes,E.C., Aaskov,J.G.",,2005-11-15,ssRNA(+)
OR235711,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S13b23_2012,10569,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2012-02,2024-03-21,ssRNA(+)
